Day,Publisher ID,Site ID,Section ID,Ads Requested,Ads Returned,CTR,Clicks,Conversions,Fill Rate,Impressions,Publisher Page Views,Publisher Revenue,Publisher Revenue USD,Publisher eCPM,Revenue,Revenue USD,Section Page Views,Video 100% Complete,Video 100% Rate,Video 25% Complete,Video 25% Rate,Video 50% Complete,Video 50% Rate,Video 75% Complete,Video 75% Rate,Video Start Rate,Video Starts,Video View Rate,Video Views,eCPM
2018-05-03,1511210,109263,5553232,26362860,2598436,0.0097647505,567,0,0.0985642681,58066,0,0.0,0.0,0.0,242.95255,135.897423,2636286,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,4.1840758792
2018-05-01,980940,37495,5465459,26321194,10476936,0.0039964995,11659,0,0.3980418214,2917303,0,430.559936,430.559936,0.1475883499,679.660391,679.660391,26321194,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2329755912
2018-04-30,980940,37495,5465459,26289697,10838991,0.0038545064,12822,0,0.4122904498,3326496,0,453.02962,453.02962,0.1361882353,716.101567,716.101567,26289697,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2152720361
2018-04-29,1032170,41471,5534629,26214800,24545204,0.008672206,3271,0,0.9363109389,377182,0,144.517473,144.517473,0.3831505029,385.041515,385.041515,2621480,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.0208374604
2018-05-01,1511210,81327,5523048,26113840,162912,0.0624836601,239,0,0.006238531,3825,0,0.0,0.0,0.0,17.35827,23.987904,2611384,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,4.5381098039
2018-04-28,1654112,104520,5546216,26032975,111012,0.0105558675,94,0,0.004264284,8905,0,16.982693,16.982693,1.9070963504,26.379385,26.379385,5206595,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.9623116227
2018-04-28,980940,37495,5465459,26022843,11019031,0.0040122483,13728,0,0.4234368628,3421523,0,445.946626,445.946626,0.130335709,706.673974,706.673974,26022843,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2065378412
2018-04-29,980940,37495,5465459,25940838,11113862,0.0040621126,13326,0,0.4284311093,3280559,0,402.1986,402.1986,0.12260063,637.747271,637.747271,25940838,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1944020123
2018-05-03,1511210,85436,5529697,25932830,768377,0.0048732064,432,0,0.0296295082,88648,0,0.0,0.0,0.0,96.93246,104.709685,2593283,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.0934534338
2018-04-30,960774,106060,5549437,25930860,18484148,0.0013484829,1592,0,0.7128243336,1180586,0,73.074774,73.074774,0.0618970359,191.738541,191.738541,2593086,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1624096347
2018-04-30,1511210,85436,5529697,25929830,613809,0.004221079,224,0,0.0236719253,53067,0,0.0,0.0,0.0,45.35426,36.511449,2592983,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.854660335
2018-05-04,1115007,46545,5463970,25876768,14543181,0.0325636233,66342,0,0.5620169026,2037304,0,343.002949,343.002949,0.1683612014,555.373174,555.373174,12938384,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2726020142
2018-05-02,1004702,24348,5509751,25813160,1141756,0.0056246358,1979,0,0.044231547,351845,0,339.112773,339.112773,0.9638129659,526.811399,526.811399,5162632,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.4972826074
2018-05-03,1009954,27813,5558732,25807175,33091,0.007521854,37,0,0.0012822403,4919,0,9.715498,9.715498,1.9750961578,18.650952,18.650952,5161435,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.7916145558
2018-05-02,1009954,27807,5558740,25767365,117228,0.0091266174,79,0,0.0045494757,8656,0,4.406563,4.406563,0.5090761322,8.689512,8.689512,5153473,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.0038715342
2018-04-29,1511210,74619,5509157,25709930,1600037,0.0012674271,8,0,0.0622342029,6312,0,0.0,0.0,0.0,3.38821,1.707462,2570993,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5367886565
2018-05-04,959242,11790,5445490,25671744,86445,0.0001781624,14,0,0.0033673209,78580,0,0.000471,0.000471,5.9939e-06,4.95,4.95,1604484,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.062993128
2018-05-04,1115007,40411,5463955,25661030,12012774,0.0094315024,8211,0,0.4681329627,870593,0,224.837892,224.837892,0.2582583274,372.06719,372.06719,5132206,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.427372136
2018-04-29,1111159,44470,5455833,25634058,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4231767,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-05-01,1373500,57800,5533585,25626870,10952877,0.0025107091,6595,0,0.4273981567,2626748,0,68.270598,68.270598,0.0259905396,134.26567,134.26567,5125374,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0511147891
2018-04-27,1511210,81327,5523048,25595060,328081,0.0780737436,595,0,0.0128181376,7621,0,0.0,0.0,0.0,37.61622,68.025335,2559506,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,4.9358640598
2018-04-29,1511210,109261,5553230,25587040,11616,0.0,0,0,0.0004539798,177,0,0.0,0.0,0.0,0.39067,0.0,2558704,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.2071751412
2018-04-27,980940,37540,5447578,25476910,13243115,0.0599603278,33825,0,0.5198085247,564123,0,940.39486,940.39486,1.6670032245,1496.823774,1496.823774,12868636,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.6533642025
2018-05-02,1009954,27813,5558732,25463915,43639,0.0060831362,36,0,0.0017137585,5918,0,7.100061,7.100061,1.1997399459,13.446269,13.446269,5092783,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.2720968233
2018-04-28,1032170,41471,5534629,25460580,23787923,0.0075132516,2669,0,0.9343040496,355239,0,123.010173,123.010173,0.346274404,327.717206,327.717206,2546058,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.9225259783
2018-04-28,1028526,54885,5529498,25423029,50282,0.0049921255,168,0,0.0019778131,33653,0,14.327514,14.327514,0.425742549,32.01329,32.01329,2595285,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.9512759635
2018-05-02,980940,37495,5465459,25389288,10626338,0.0041153804,11982,0,0.418536274,2911517,0,513.670673,513.670673,0.1764271591,810.184423,810.184423,25389288,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2782688279
2018-05-03,980940,37495,5465459,25301769,10316459,0.0040191584,12515,0,0.4077366685,3113836,0,389.117777,389.117777,0.1249641205,621.944468,621.944468,25301769,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1997357818
2018-04-28,1009954,27813,5558734,25245690,263281,0.0060606061,144,0,0.0104287504,23760,0,28.115933,28.115933,1.1833305135,54.635088,54.635088,5049138,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.2994565657
2018-04-28,1511210,81334,5523055,25096500,925968,0.0199039576,601,0,0.0368963003,30195,0,0.0,0.0,0.0,31.84609,41.271312,2509650,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.0546809074
2018-04-30,1395876,59910,5491738,25096070,8833936,0.0043323818,4870,0,0.3520047561,1124093,27700754519,39.998257,39.998257,0.0355826938,73.874038,73.874038,5019214,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0657187955
2018-05-03,1373500,57800,5533585,25001205,9808546,0.0024920435,5846,0,0.39232293,2345866,0,62.340975,62.340975,0.0265748235,122.511225,122.511225,5000241,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0522243065
2018-05-02,1511210,85436,5529697,24973610,792382,0.0039455514,220,0,0.0317287729,55759,0,0.0,0.0,0.0,48.14152,46.816306,2497361,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.8633856418
2018-04-30,1399939,60511,5453176,24893946,2374504,0.0378766112,48643,0,0.0953847976,1284249,0,1.804283,1.804283,0.0014049324,18992.415987,18992.415987,1382997,6,18.75,15,46.875,9,28.125,7,21.875,0.0024917286,32,78.125,25,14.7887333274
2018-04-27,1511210,74613,5509151,24892160,307393,0.0014426111,16,0,0.0123489886,11091,0,0.0,0.0,0.0,10.59428,5.045582,2489216,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.9552141376
2018-04-28,1511210,81327,5523048,24847510,331854,0.0883509569,1011,0,0.013355624,11443,0,0.0,0.0,0.0,62.89862,66.759147,2484751,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,5.4966896793
2018-04-29,1511210,74634,5509162,24843580,56806,0.0011481056,7,0,0.0022865465,6097,0,0.0,0.0,0.0,0.24071,0.232596,2484358,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0394800722
2018-04-29,1511210,81307,5523028,24829550,625926,0.0047288777,75,0,0.0252089144,15860,0,0.0,0.0,0.0,8.86593,7.798907,2482955,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5590119798
2018-05-02,1399939,60511,5453176,24818022,2453700,0.0380300449,51512,0,0.0988676696,1354508,0,1.87995,1.87995,0.0013879209,19788.881769,19788.881769,1378779,7,21.875,22,68.75,13,40.625,4,12.5,0.0023624814,32,84.375,27,14.6096455458
2018-05-03,1399939,60511,5453176,24813576,2459081,0.0377102142,51348,0,0.0991022415,1361647,0,1.864241,1.864241,0.0013691074,19623.561942,19623.561942,1378532,2,5.7142857143,23,65.7142857143,12,34.2857142857,4,11.4285714286,0.0025704166,35,91.4285714286,32,14.4116367473
2018-04-30,960066,11852,5440589,24707728,3050957,0.0299865091,59791,0,0.123481892,1993930,0,2.562462,2.562462,0.0012851314,26973.284842,26973.284842,1544233,17,24.2857142857,34,48.5714285714,16,22.8571428571,10,14.2857142857,0.0035106548,70,64.2857142857,45,13.5276989874
2018-04-30,1511210,81327,5523048,24679550,215470,0.0716026242,382,0,0.0087307102,5335,0,0.0,0.0,0.0,26.12961,43.815906,2467955,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,4.8977713215
2018-04-28,1496297,103123,5543847,24650960,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1233868,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-05-01,980940,37495,5447582,24608484,13478361,0.0065983296,4233,0,0.5477119598,641526,0,90.258653,90.258653,0.1406936788,142.075061,142.075061,12348942,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.221464229
2018-05-04,1511210,81259,5523020,24482240,134835,0.0027777778,1,0,0.0055074617,360,0,0.0,0.0,0.0,0.16465,0.131124,2448224,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4573611111
2018-04-27,1004702,24348,5465231,24467270,6447752,0.0094129744,27481,0,0.2635255997,2919481,0,3664.019971,3664.019971,1.2550244276,5691.462021,5691.462021,12233635,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.9494773287
2018-05-01,960066,11852,5440589,24427824,3028238,0.030532692,61389,0,0.123966752,2010599,0,2.535247,2.535247,0.0012609411,26686.819032,26686.819032,1526739,4,7.2727272727,28,50.9090909091,11,20.0,3,5.4545454545,0.0027355032,55,70.9090909091,39,13.2730688874
2018-04-27,980940,37495,5447582,24404765,13136387,0.0068650722,5446,0,0.538271399,793291,0,119.168032,119.168032,0.150219821,189.344659,189.344659,12229146,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2386824747
2018-04-30,1009954,27813,5558732,24368690,16980,0.0020519836,6,0,0.0006967958,2924,0,2.304507,2.304507,0.7881350889,4.270606,4.270606,4873738,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.4605355677
2018-04-29,1373500,57800,5533585,24244215,10832595,0.0025885561,6676,0,0.4468115383,2579044,0,96.159303,96.159303,0.0372848633,191.409625,191.409625,4848843,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0742172778
2018-04-27,1654112,104520,5546216,24243480,139801,0.0042668269,71,0,0.0057665401,16640,0,18.000481,18.000481,1.0817596755,27.960327,27.960327,4848696,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.680308113
2018-05-01,1496297,103123,5543847,24227810,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1212705,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-04-30,1009954,27813,5558731,24223400,42548,0.0048406616,24,0,0.0017564834,4958,0,10.881905,10.881905,2.1948174667,20.453323,20.453323,4844680,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,4.125317265
2018-04-29,1511210,81313,5523035,24183640,890356,0.0,0,0,0.0368164594,413,0,0.0,0.0,0.0,0.06833,0.0,2418364,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1654479419
2018-04-30,980940,37495,5447582,24173436,13178043,0.0069316394,4714,0,0.5451456301,680070,0,92.04045,92.04045,0.1353396709,145.07497,145.07497,12125993,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2133235843
2018-04-28,980940,37495,5447582,24172207,12811367,0.0066923989,5316,0,0.5300040249,794334,0,103.266355,103.266355,0.1300036949,164.792881,164.792881,12119694,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2074604398
2018-04-29,1511210,109256,5553225,24107240,560732,0.0,0,0,0.0232599003,0,0,0.0,0.0,0.0,0.0,0.0,2410724,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-05-03,1112770,105943,5559470,24098140,62962,0.0094291102,55,0,0.0026127328,5833,0,3.417484,3.417484,0.5858878793,6.478023,6.478023,4819628,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.1105816904
2018-04-28,1511210,74613,5509151,24096560,384864,0.0020382045,43,0,0.0159717404,21097,0,0.0,0.0,0.0,23.02456,12.624294,2409656,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.091366545
2018-04-29,980940,37495,5447582,24089606,13046369,0.0066411476,5361,0,0.5415766866,807240,0,96.953124,96.953124,0.1201044596,155.441777,155.441777,12083319,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1925595573
2018-05-03,960066,11852,5440589,24056144,3033390,0.030213294,61553,0,0.1260962688,2037282,0,2.572254,2.572254,0.001262591,27076.352324,27076.352324,1503509,19,23.75,42,52.5,23,28.75,18,22.5,0.0039268005,80,68.75,55,13.29042927
2018-05-03,1009954,27807,5558740,24009215,72711,0.0067675868,38,0,0.0030284622,5615,0,2.138806,2.138806,0.38090935,4.26918,4.26918,4801843,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.760317008
2018-05-03,1511210,85304,5529595,23992010,1167579,0.0173269381,1044,0,0.0486653265,60253,0,0.0,0.0,0.0,45.99375,51.742446,2399201,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.7633437339
2018-05-01,1399939,60511,5453176,23954544,2381773,0.0382935067,49979,0,0.0994288599,1305156,0,1.858746,1.858746,0.0014241562,19565.67272,19565.67272,1330808,7,17.0731707317,26,63.4146341463,13,31.7073170732,8,19.512195122,0.0031413869,41,95.1219512195,39,14.9910606242
2018-04-29,1511210,81334,5523055,23934370,530569,0.022713258,442,0,0.022167661,19460,0,0.0,0.0,0.0,26.11607,38.541922,2393437,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.3420385406
2018-05-02,960066,11852,5440589,23892752,3077896,0.0298138877,60931,0,0.1288213262,2043712,0,2.538638,2.538638,0.0012421701,26722.504972,26722.504972,1493297,15,20.2702702703,40,54.0540540541,20,27.027027027,9,12.1621621622,0.0036208624,74,77.027027027,57,13.0754749064
2018-04-30,1511210,81307,5523028,23868200,613732,0.0046390442,73,0,0.025713376,15736,0,0.0,0.0,0.0,7.89328,7.888383,2386820,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5016065074
2018-04-28,1511210,81313,5523035,23865770,1039817,0.0,0,0,0.0435693883,331,0,0.0,0.0,0.0,0.06279,0.0,2386577,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1896978852
2018-05-03,980940,37495,5447582,23772009,13416346,0.006583078,4907,0,0.5643757749,745396,0,83.592359,83.592359,0.1121448988,132.433243,132.433243,11894902,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1776683038
2018-04-30,1373500,57800,5533585,23770295,11293965,0.0027352095,7030,0,0.4751293579,2570187,0,108.292751,108.292751,0.0421341914,216.259217,216.259217,4754059,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0841414329
2018-05-04,1511210,109232,5553201,23712450,715,0.0,0,0,3.01529e-05,2,0,0.0,0.0,0.0,0.00338,0.0,2371245,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.69
2018-05-01,1511210,81307,5523028,23694200,576325,0.0060102647,89,0,0.0243234631,14808,0,0.0,0.0,0.0,6.72002,9.002848,2369420,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4538101026
2018-04-30,1496297,103123,5543847,23680390,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1186130,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-04-30,1511210,109256,5553225,23642460,495677,0.0,0,0,0.0209655425,0,0,0.0,0.0,0.0,0.0,0.0,2364246,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-05-02,980940,37495,5447582,23614375,13198103,0.0066286359,4462,0,0.5589012201,673140,0,100.886773,100.886773,0.1498748745,158.611484,158.611484,11847195,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2356292658
2018-04-27,1496297,103123,5543847,23605690,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1181335,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-04-30,1009954,27807,5558740,23599740,205529,0.0107839659,152,0,0.0087089519,14095,0,8.416787,8.416787,0.5971470025,17.248973,17.248973,4719948,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.2237653778
2018-04-28,1511210,74619,5509157,23578610,1445111,0.0014306152,23,0,0.0612890667,16077,0,0.0,0.0,0.0,9.73144,5.734081,2357861,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6053019842
2018-04-27,1511210,81368,5523085,23573240,2352264,0.0034925717,733,0,0.0997853498,209874,0,0.0,0.0,0.0,147.5968,181.207408,2357324,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.7032638631
2018-04-29,1511210,109226,5553195,23501610,30911,0.0,0,0,0.0013152716,297,0,0.0,0.0,0.0,0.42119,0.0,2350161,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.4181481481
2018-04-30,1511210,81334,5523055,23369090,408086,0.0249613601,323,0,0.0174626398,12940,0,0.0,0.0,0.0,15.6212,30.255303,2336909,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.207202473
2018-05-02,1373500,57800,5533585,23346795,10303543,0.0026409712,6414,0,0.4413258008,2428652,0,68.761796,68.761796,0.0283127414,135.474478,135.474478,4669359,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0557817579
2018-04-28,1511210,81307,5523028,23277630,671985,0.0048606289,98,0,0.028868274,20162,0,0.0,0.0,0.0,11.50078,12.478101,2327763,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5704186093
2018-04-30,1511210,74619,5509157,23258420,1459937,0.0017099863,15,0,0.062770257,8772,0,0.0,0.0,0.0,4.1654,2.533192,2325842,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4748518012
2018-05-01,1511210,74619,5509157,23226020,1446092,0.0008391374,10,0,0.062261722,11917,0,0.0,0.0,0.0,5.45895,2.292871,2322602,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4580808928
2018-05-02,1132907,43321,5493836,23210708,17190776,0.0063313417,76445,0,0.7406398805,12074060,0,1590.474384,1590.474384,0.1317265596,2401.870614,2401.870614,23210708,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1989281662
2018-05-02,1511210,81307,5523028,23198860,576755,0.0054404923,145,0,0.0248613509,26652,0,0.0,0.0,0.0,14.97117,16.561066,2319886,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5617278253
2018-05-03,1511210,81307,5523028,23157680,498115,0.0052983474,126,0,0.0215097108,23781,0,0.0,0.0,0.0,12.33615,13.009119,2315768,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5187397502
2018-05-02,1349970,72018,5534507,23000590,1808370,0.0009743482,162,0,0.0786227658,166265,0,2.401251,2.401251,0.014442312,4.298367,4.298367,4600118,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0258525065
2018-05-01,1511210,81334,5523055,22938810,316955,0.0225072604,186,0,0.0138174125,8264,0,0.0,0.0,0.0,8.02283,16.081448,2293881,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.9708167957
2018-04-29,1004702,24348,5465231,22926450,4445483,0.0105440369,20731,0,0.1939019342,1966135,0,2500.164425,2500.164425,1.2716138134,3883.768214,3883.768214,11463225,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.975331406
2018-04-30,959232,11776,5439848,22920192,1750465,0.0310404965,36772,0,0.0763721787,1184646,0,1.382139,1.382139,0.0011667106,14548.742017,14548.742017,1273344,4,12.1212121212,9,27.2727272727,5,15.1515151515,4,12.1212121212,0.0027856423,33,54.5454545455,18,12.2810882044
2018-05-01,1511210,85304,5529595,22834990,1272703,0.0171468171,866,0,0.0557347737,50505,0,0.0,0.0,0.0,39.48709,44.549393,2283499,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.7818451638
2018-04-27,1511210,81307,5523028,22778280,592550,0.0046499339,88,0,0.0260138167,18925,0,0.0,0.0,0.0,11.48377,11.83436,2277828,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6068042272
2018-04-30,1132907,43321,5493836,22743124,16079523,0.006451191,73694,0,0.7070059065,11423317,0,1278.469054,1278.469054,0.1119174977,1937.957153,1937.957153,22743124,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1696492493
2018-04-30,1511210,85304,5529595,22670730,1326211,0.0178929954,1114,0,0.058498822,62259,0,0.0,0.0,0.0,54.09038,60.126041,2267073,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.868796158
2018-05-01,1511210,109226,5553195,22655980,4730,0.0,0,0,0.0002087749,8,0,0.0,0.0,0.0,0.01185,0.0,2265598,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.48125
2018-05-01,1511210,109256,5553225,22646110,446555,0.0,0,0,0.0197188391,0,0,0.0,0.0,0.0,0.0,0.0,2264611,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-04-30,1511210,109293,5553262,22637100,1643826,0.0024073182,5,0,0.0726164571,2077,0,0.0,0.0,0.0,0.58845,0.560917,2263710,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2833172845
2018-04-27,1511210,85304,5529595,22610790,1499743,0.0170009278,1191,0,0.0663286422,70055,0,0.0,0.0,0.0,67.00422,80.778849,2261079,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.9564516451
2018-05-02,1511210,85304,5529595,22597930,1250767,0.0183890337,931,0,0.0553487421,50628,0,0.0,0.0,0.0,47.88354,53.703913,2259793,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.9457916568
2018-05-02,959224,33579,5505113,22570362,1321571,0.0356682262,33216,0,0.0585533808,931249,0,1.060514,1.060514,0.0011388082,11163.257266,11163.257266,1253909,4,14.8148148148,13,48.1481481481,8,29.6296296296,4,14.8148148148,0.002899332,27,77.7777777778,21,11.9874032251
2018-04-30,959224,33579,5505113,22567824,1308867,0.0352750094,32078,0,0.0579970404,909369,0,1.049692,1.049692,0.0011543081,11049.350941,11049.350941,1253768,8,36.3636363636,12,54.5454545455,9,40.9090909091,6,27.2727272727,0.0024192599,22,68.1818181818,15,12.150569176
2018-05-01,1132907,43321,5493836,22561672,16662368,0.0062348703,73842,0,0.7385254072,11843390,0,1173.922193,1173.922193,0.0991204539,1772.224632,1772.224632,22561672,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1496382904
2018-04-28,1004702,24348,5465231,22554346,6140120,0.0099507484,27150,0,0.2722366678,2728438,0,3394.773895,3394.773895,1.2442188149,5273.132195,5273.132195,11277173,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.9326560453
2018-04-27,1511210,109261,5553230,22514740,6024,0.0072463768,1,0,0.0002675581,138,0,0.0,0.0,0.0,0.26737,0.169279,2251474,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.9374637681
2018-04-27,1511210,81334,5523055,22459380,702897,0.023356263,438,0,0.031296367,18753,0,0.0,0.0,0.0,23.16013,35.461424,2245938,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.2350093318
2018-04-29,1511210,74631,5509159,22427930,553745,0.0019589213,534,0,0.0246899736,272599,0,0.0,0.0,0.0,31.81258,34.928068,2242793,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.116701015
2018-05-04,946417,64253,5495943,22420170,22272982,0.0083518535,9628,0,0.9934350186,1152798,0,1867.672398,1867.672398,1.6201211296,2901.201392,2901.201392,2242017,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.5166606743
2018-05-01,959232,11776,5439848,22413132,1730364,0.0306549234,36163,0,0.0772031325,1179680,0,1.393293,1.393293,0.0011810771,14666.208292,14666.208292,1245174,8,32.0,12,48.0,6,24.0,4,16.0,0.0021192188,25,68.0,17,12.4323615658
2018-04-28,959242,11790,5445034,22396528,105734,0.0005228104,46,0,0.0047209996,87986,0,0.002367,0.002367,2.6902e-05,24.916525,24.916525,1399783,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2831873821
2018-04-28,1132907,43321,5493836,22361263,16318108,0.0061960592,72180,0,0.7297489413,11649340,0,1324.844546,1324.844546,0.1137270048,2004.51189,2004.51189,22361263,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1720708547
2018-04-30,1004702,24348,5465231,22343830,5941211,0.009102811,24516,0,0.2658994004,2693234,0,3427.395324,3427.395324,1.2725947036,5324.001147,5324.001147,11171915,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.9768060061
